GENEID	Length
FBGN0266305	429
FBTI0019134	1356
FBGN0017551	1552
FBGN0031939	2765
FBGN0032515	2290
FBGN0031281	2416
FBGN0002856	504
FBTI0060357	1592
FBGN0040718	350
FBGN0031677	438
FBGN0265993	860
FBTI0064262	92
FBGN0263200	1484
FBGN0031816	2252
FBGN0032847	628
FBTI0059738	3044
FBGN0265542	933
FBGN0032345	953
FBGN0266670	2885
FBGN0267009	267
FBGN0016054	2167
FBGN0266666	427
FBGN0265904	411
FBTI0019203	606
FBTI0019866	4462
FBGN0266139	971
FBTR0472829_DF_NRG	21
FBGN0032493	863
FBGN0085200	1208
FBGN0046776	1541
FBGN0010265	899
FBGN0051742	1534
FBGN0032202	634
FBGN0032298	1535
FBGN0265690	646
FBGN0031757	1196
FBTI0019177	353
FBGN0040268	3925
FBGN0266834	498
FBGN0264884	819
FBGN0032120	6463
FBTI0062128	79
FBGN0026148	1240
FBGN0266891	1031
FBGN0031623	591
FBTR0304488_DF_NRG	22
FBGN0027568	4120
FBGN0264549	1241
FBGN0032154	1965
FBGN0032339	3292
FBGN0031751	724
FBTI0063481	226
FBGN0032715	1758
FBGN0023415	886
FBGN0032924	2335
FBGN0053744	36
FBGN0004192	192
FBGN0031626	1995
FBGN0001142	2396
FBGN0051712	3159
FBTI0019136	5146
FBGN0031737	1810
FBGN0263746	1647
FBGN0004363	2858
FBTI0019819	4643
FBGN0051948	1362
FBGN0031493	2684
FBGN0031423	977
FBTI0060354	213
FBGN0262875	799
FBTI0019125	2308
FBGN0283442	2285
FBGN0032971	1107
FBGN0032732	492
FBGN0267008	462
FBTI0062237	41
FBGN0065096	34
FBTI0019129	6133
FBGN0032430	1815
FBGN0005660	5407
FBGN0014000	896
FBGN0262510	501
FBGN0040262	1799
FBGN0086032	116
FBGN0011638	1549
FBGN0053844	493
FBTI0062175	886
FBTI0062247	606
FBTR0445457_DF_NRG	21
FBGN0262475	6095
FBGN0032138	2124
FBGN0260486	8696
FBTI0062120	90
FBGN0286927	350
FBGN0024291	3809
FBGN0028481	4160
FBGN0051921	2426
FBGN0265808	447
FBGN0262239	89
FBGN0005683	2089
FBGN0031942	730
FBGN0266897	259
FBGN0263611	895
FBGN0022893	2083
FBGN0266068	331
FBTI0019780	3409
FBGN0259954	300
FBGN0265547	1060
FBGN0032652	985
FBTI0060184	133
FBTI0019121	7527
FBTI0060588	90
FBGN0265829	663
FBGN0032643	2255
FBGN0032248	943
FBTI0063172	41
FBTI0019157	4719
FBGN0086707	4231
FBTI0064182	143
FBGN0032233	2684
FBGN0069354	1128
FBGN0032791	1357
FBGN0031977	1022
FBGN0031988	3215
FBGN0032051	2522
FBGN0031495	1702
FBTI0019840	539
FBTR0304299_DF_NRG	23
FBGN0044811	506
FBGN0259996	754
FBGN0263465	88
FBGN0027611	3633
FBGN0266148	543
FBGN0040096	612
FBGN0032645	773
FBGN0259715	1397
FBGN0267019	270
FBGN0262467	1041
FBGN0053303	2333
FBGN0028990	2283
FBGN0012036	2070
FBGN0264990	434
FBGN0053307	1832
FBGN0263038	4314
FBTI0060708	219
FBGN0083020	129
FBGN0031479	861
FBGN0284248	681
FBTI0060534	280
FBGN0031628	1541
FBTI0060334	118
FBGN0031347	2227
FBGN0025595	3182
FBGN0052986	968
FBGN0031310	999
FBGN0264998	631
FBGN0043539	727
FBTI0064150	100
FBGN0053734	36
FBGN0032900	1399
FBTR0309633_DF_NRG	22
FBGN0032843	2000
FBGN0264373	509
FBGN0040233	6970
FBTR0472781_DF_NRG	22
FBGN0266356	3724
FBTI0063733	44
FBGN0265546	762
FBTI0060679	354
FBGN0265581	603
FBGN0266143	931
FBGN0053809	529
FBGN0032911	2656
FBGN0265548	821
FBGN0250785	2867
FBGN0263206	303
FBGN0053849	1023
FBGN0265079	1909
FBGN0031775	870
FBGN0024920	1346
FBTI0062951	213
FBTI0063588	75
FBGN0262877	774
FBGN0083962	6094
FBGN0028506	1528
FBGN0053845	529
FBTI0060155	471
FBTI0063461	317
FBGN0264086	2873
FBGN0267993	2784
FBGN0284082	778
FBGN0266002	583
FBGN0264695	9058
FBGN0259982	1011
FBGN0002887	3950
FBGN0261597	1864
FBGN0031414	8481
FBGN0028490	2760
FBGN0053821	529
FBGN0032444	1916
FBGN0051889	72
FBTI0062893	31
FBTI0059776	4703
FBGN0266330	380
FBGN0028848	2316
FBTI0064116	120
FBTI0060333	111
FBGN0011832	845
FBGN0032341	4820
FBTR0304455_DF_NRG	22
FBGN0053807	1023
FBTI0060242	31
FBGN0265943	226
FBGN0032194	2331
FBGN0026395	1363
FBTI0062256	41
FBGN0262375	61
FBGN0040070	1357
FBTI0060250	1954
FBGN0051715	580
FBGN0032271	1963
FBGN0266909	324
FBGN0032433	3025
FBGN0032706	2096
FBTI0019246	713
FBGN0028537	613
FBGN0032535	2222
FBTI0064185	93
FBGN0031331	1328
FBGN0065083	46
FBGN0032876	2926
FBGN0032864	1860
FBGN0031657	1153
FBGN0028540	2194
FBGN0053861	1023
FBGN0031639	924
FBGN0051648	898
FBTI0060368	64
FBGN0262963	519
FBGN0065108	3212
FBGN0265948	401
FBGN0262458	73
FBGN0027844	1456
FBGN0265911	451
FBTI0064201	408
FBGN0265787	484
FBGN0053827	529
FBGN0267283	417
FBGN0031871	2048
FBGN0003141	1073
FBGN0262872	7667
FBGN0032704	1134
FBGN0278598	4164
FBGN0259482	912
FBGN0265545	496
FBGN0051638	3212
FBGN0260750	1300
FBGN0264366	644
FBGN0003978	1310
FBGN0001961	1732
FBTR0304492_DF_NRG	22
FBGN0032478	1262
FBGN0032422	834
FBGN0053869	526
FBGN0032955	3885
FBGN0083945	2551
FBGN0266314	272
FBGN0011244	2203
FBGN0082980	136
FBTI0062693	439
FBGN0053885	413
FBGN0031909	1214
FBTI0019131	7058
FBGN0031895	2741
FBGN0024320	5198
FBGN0031999	3240
FBGN0085210	795
FBGN0053857	529
FBGN0031534	2028
FBGN0026755	1740
FBGN0031606	3335
FBGN0266880	328
FBGN0040725	406
FBGN0265815	237
FBTI0063484	73
FBTI0060174	1019
FBGN0265588	1895
FBGN0264988	245
FBTI0061543	401
FBTI0062751	96
FBGN0265799	372
FBGN0051789	695
FBGN0053854	529
FBGN0051855	1126
FBTI0019799	4217
FBGN0266065	749
FBGN0001977	2358
FBTI0064227	94
FBGN0262885	102
FBGN0040963	646
FBTI0063510	86
FBGN0053732	36
FBTI0063612	392
FBTI0063799	56
FBGN0032629	3902
FBGN0032495	1574
FBGN0031519	2364
FBGN0028520	948
FBGN0031307	2029
FBGN0086710	804
FBTI0060716	2904
FBTI0061508	53
FBTI0064297	70
FBGN0263585	341
FBTI0019124	207
FBGN0263657	499
FBGN0010602	1864
FBTI0060320	920
FBGN0040984	538
FBGN0051614	825
FBGN0284225	2770
FBGN0032871	634
FBTI0063628	261
FBTI0019195	1406
FBGN0032834	535
FBTI0060686	280
FBGN0031227	1699
FBTI0019135	6917
FBTR0445458_DF_NRG	22
FBGN0032783	2769
FBTR0472772_DF_NRG	22
FBGN0032671	2041
FBGN0031682	1935
FBTI0019145	7413
FBGN0031817	1369
FBTI0064095	50
FBGN0032919	1669
FBGN0266044	537
FBGN0051659	695
FBTI0060586	1392
FBGN0032253	3248
FBGN0260470	3042
FBGN0267288	229
FBGN0032195	1710
FBGN0051780	1483
FBTR0472730_DF_NRG	23
FBGN0032946	4770
FBGN0259683	2963
FBGN0031613	500
FBGN0053299	825
FBGN0051646	2881
FBGN0261523	765
FBGN0028847	1377
FBTI0063467	215
FBGN0053862	493
FBGN0032457	1382
FBGN0260639	1850
FBGN0265543	552
FBTI0062873	400
FBGN0031451	1440
FBGN0001990	2033
FBGN0267264	3169
FBGN0031771	1590
FBGN0051953	715
FBTR0472778_DF_NRG	22
FBGN0041195	3271
FBGN0051718	2263
FBTI0062819	375
FBGN0262879	2210
FBTI0063505	70
FBGN0266900	802
FBGN0053906	595
FBGN0032358	1191
FBGN0265549	562
FBTI0060392	614
FBGN0031469	1813
FBGN0266331	1639
FBTI0060324	356
FBGN0051644	489
FBGN0031453	2718
FBGN0031317	1801
FBGN0032615	1041
FBGN0032639	1251
FBGN0053825	1023
FBGN0028531	1841
FBGN0031785	5629
FBGN0015777	3568
FBTI0064143	179
FBGN0265940	403
FBGN0000588	1704
FBTI0061174	108
FBGN0031253	556
FBTI0019784	1002
FBGN0027868	2715
FBTI0019096	7443
FBTR0309739_DF_NRG	21
FBGN0031233	3348
FBTI0019771	1106
FBGN0263355	8619
FBGN0032877	1262
FBTR0472771_DF_NRG	22
FBGN0032974	4096
FBGN0266450	5306
FBGN0023407	8114
FBGN0000317	7404
FBGN0002021	1708
FBGN0266154	299
FBTI0061507	75
FBGN0086266	627
FBGN0014906	2857
FBGN0032793	1404
FBGN0053843	1023
FBGN0265905	348
FBGN0264894	10317
FBGN0262453	98
FBGN0263489	201
FBGN0031590	2369
FBGN0031531	640
FBGN0051832	762
FBGN0265820	1255
FBGN0026479	2868
FBGN0000636	6612
FBGN0011207	2045
FBGN0031650	1318
FBGN0032516	1044
FBTI0062255	467
FBGN0015600	11265
FBGN0002566	5368
FBGN0031768	1842
FBGN0263598	2759
FBGN0264546	314
FBTI0019870	5045
FBGN0286781	2458
FBTI0062236	481
FBGN0028894	1019
FBGN0051988	1149
FBGN0032957	6270
FBGN0032289	1963
FBTI0062973	135
FBGN0266306	316
FBGN0263085	504
FBGN0032813	1034
FBTI0063078	102
FBTI0019857	2446
FBGN0266887	598
FBGN0031724	1804
FBTI0062847	1731
FBGN0041103	948
FBGN0026431	2141
FBGN0267013	515
FBGN0267326	2184
FBGN0051793	4550
FBTI0062265	52
FBTI0019782	487
FBGN0083030	136
FBGN0027074	1680
FBGN0052463	1018
FBGN0031575	2977
FBTI0062512	117
FBTI0060570	355
FBGN0032471	4007
FBTR0304465_DF_NRG	23
FBGN0031282	2104
FBGN0031926	2718
FBGN0031562	631
FBGN0028479	2886
FBGN0031442	830
FBGN0266147	566
FBTI0019209	2059
FBGN0032079	3002
FBGN0031802	1722
FBGN0051698	569
FBGN0267280	519
FBTI0062894	67
FBGN0031814	3700
FBGN0267327	340
FBGN0266587	371
FBGN0031446	994
FBTI0019786	700
FBGN0261057	254
FBGN0261976	868
FBTI0019172	1047
FBTI0063046	49
FBGN0264341	789
FBGN0032076	1982
FBGN0014179	2173
FBGN0051690	3248
FBGN0051912	1712
FBGN0051798	1913
FBGN0031559	423
FBGN0265952	931
FBGN0265263	785
FBGN0262160	8998
FBGN0264432	1204
FBGN0262996	469
FBGN0262880	678
FBGN0053743	36
FBTI0019198	4719
FBGN0001125	1734
FBGN0032447	2293
FBGN0032884	1092
FBGN0053847	493
FBGN0262356	531
FBGN0031684	953
FBTI0062970	198
FBGN0028864	1483
FBGN0266883	537
FBTI0062509	309
FBGN0051895	73
FBGN0053900	595
FBGN0266168	928
FBTR0445460_DF_NRG	24
FBGN0032700	2418
FBGN0086447	756
FBTI0019107	268
FBGN0265809	486
FBGN0264565	363
FBGN0031526	973
FBGN0266003	1610
FBGN0083034	130
FBGN0031992	525
FBGN0262452	97
FBGN0040968	1185
FBGN0031902	2855
FBGN0032821	7824
FBGN0032094	868
FBGN0031786	855
FBGN0045485	1173
FBGN0053282	1583
FBGN0263037	2025
FBGN0262721	532
FBGN0264943	571
FBGN0042126	1804
FBTI0019230	1774
FBTI0060935	88
FBGN0262374	77
FBGN0259176	12590
FBGN0051901	1884
FBGN0051721	3816
FBTI0062800	78
FBGN0051683	2031
FBGN0031377	4294
FBGN0262601	776
FBGN0000339	1182
FBGN0263027	1272
FBGN0053644	477
FBGN0032258	2666
FBTI0063365	167
FBGN0086446	708
FBGN0031520	1838
FBGN0086443	2375
FBGN0051682	1108
FBGN0015791	1857
FBGN0040261	1620
FBGN0051674	1276
FBGN0000183	5498
FBGN0031245	1974
FBTI0019252	9035
FBGN0004406	3679
FBGN0024227	1183
FBGN0264865	502
FBTI0063900	83
FBGN0003372	3950
FBGN0261938	4718
FBGN0267827	670
FBGN0053876	595
FBGN0266311	723
FBGN0031946	1236
FBTI0019781	712
FBGN0053896	595
FBGN0051926	1612
FBGN0031725	2988
FBGN0053860	529
FBGN0028855	701
FBGN0003255	5386
FBGN0031384	4668
FBGN0032845	1634
FBTI0060535	104
FBGN0267003	305
FBTI0060540	4386
FBTI0063415	289
FBGN0031961	2264
FBTI0060369	53
FBGN0028526	1337
FBGN0032003	928
FBGN0053830	529
FBTI0064167	392
FBGN0051710	1495
FBGN0265789	336
FBTI0019826	3615
FBGN0263528	103
FBGN0287617	7886
FBGN0266167	734
FBTI0064200	373
RR51475_TRANSPOSABLE_ELEMENT	5144
FBGN0264892	1486
FBGN0032775	2633
FBTI0063442	38
FBTI0019825	1104
FBGN0265155	715
FBGN0053850	493
FBGN0031528	1889
FBGN0266152	720
FBGN0031209	2629
FBGN0266902	1210
FBGN0032734	1390
FBGN0085205	401
FBGN0265264	3392
FBGN0262140	403
FBGN0032059	1133
FBGN0261697	2650
FBTI0059670	1236
FBGN0028517	950
FBGN0002939	1788
FBGN0263872	812
FBGN0261804	6916
FBGN0267270	1547
FBGN0031826	1298
FBTI0019262	1087
FBGN0265074	727
FBGN0051952	1376
FBGN0031678	2267
FBTR0472819_DF_NRG	23
FBGN0032049	1415
FBGN0085206	882
FBTI0019147	1534
FBGN0032017	1320
FBGN0263090	271
FBGN0053812	529
FBGN0031752	4425
FBGN0011294	776
FBGN0020429	2949
FBTI0019167	7379
FBGN0085202	415
FBGN0031315	646
FBGN0031998	2660
FBGN0032039	1238
FBGN0260648	1031
FBTI0060355	266
FBTI0060281	405
FBGN0032836	1272
FBGN0032593	5320
FBGN0027515	2804
FBGN0011239	1489
FBTI0019264	3119
FBGN0286198	3495
FBTI0019120	7384
FBGN0029174	1587
FBTI0061542	71
FBTR0304216_DF_NRG	23
FBGN0267265	303
FBGN0032366	866
FBGN0032649	2787
FBGN0265088	273
FBGN0046113	3004
FBGN0283551	62
FBTI0062642	636
FBGN0051804	856
FBGN0041245	1110
FBTI0064249	73
FBGN0053736	36
FBTI0061398	70
FBGN0264845	3921
FBGN0051634	2418
FBGN0032209	713
FBTI0060707	54
FBGN0040989	590
FBGN0265960	233
FBGN0031621	1446
FBGN0028870	1158
FBGN0005590	1590
FBGN0265801	1270
FBGN0032925	2391
FBGN0031418	1364
FBGN0261266	1148
FBGN0264992	813
FBGN0086451	6472
FBGN0263933	3327
FBGN0263568	116
FBTI0019787	282
FBGN0003931	142
FBGN0051658	783
FBGN0260407	707
FBGN0053833	529
FBTR0472776_DF_NRG	22
FBGN0265804	1405
FBGN0026255	3421
FBTI0060682	280
FBGN0051703	1727
FBGN0031645	2731
FBGN0266029	945
FBGN0086681	1643
FBGN0260817	2221
FBGN0032590	2668
FBTI0019878	351
FBGN0053128	1387
FBGN0263329	491
FBGN0052985	1962
FBGN0032663	1317
FBGN0031401	2692
FBGN0263868	561
FBGN0031512	468
FBGN0284230	2515
FBGN0028543	1435
FBTI0063626	70
FBTR0472745_DF_NRG	22
FBGN0264750	944
FBTI0062796	190
FBGN0032914	533
FBTI0063010	61
FBTI0063391	510
FBTI0019220	8205
FBTI0060316	55
FBGN0032668	1282
FBGN0032943	2359
FBTI0060285	429
FBGN0266872	296
FBGN0011232	3558
FBTI0064196	236
FBGN0032312	1232
FBTI0062956	272
FBGN0053836	529
FBGN0264564	439
FBGN0031974	995
FBGN0028867	1209
FBGN0264440	418
FBTI0019200	4723
FBGN0032105	1298
FBGN0051609	555
FBGN0053909	413
FBTR0445491_DF_NRG	22
FBGN0041717	97
FBGN0086130	1732
FBGN0032694	2099
FBGN0051754	303
FBGN0004407	1570
FBGN0032095	3378
FBTI0063506	89
FBGN0040107	940
FBGN0026439	3139
FBGN0051956	2543
FBTI0063455	38
FBGN0041720	192
FBTI0060706	48
FBTI0062778	1015
FBGN0028387	3569
FBGN0032891	2570
FBGN0031563	577
FBGN0032122	1134
FBGN0031561	381
FBGN0266145	814
FBGN0032470	2105
FBGN0032217	2080
FBTI0062777	1424
FBGN0263766	1087
FBGN0266321	697
FBGN0262036	817
FBGN0046302	1784
FBGN0031585	1925
FBTI0019116	186
FBTI0019225	195
FBTI0063453	255
FBGN0019686	2439
FBGN0031444	1147
FBGN0263328	446
FBGN0266881	202
FBGN0040510	3567
FBGN0267425	974
FBTI0062246	61
FBGN0024947	2802
FBGN0085423	7122
FBGN0086251	3292
FBTI0063466	316
FBTI0019139	8321
FBGN0021944	1467
FBGN0260479	3572
FBTI0061397	327
FBGN0031914	3186
FBTI0060391	428
FBGN0032934	2541
FBTI0062126	655
FBGN0032291	979
FBGN0046888	1233
FBGN0267929	588
FBGN0028857	1293
FBGN0032702	2500
FBGN0053819	1023
FBGN0262463	100
FBGN0016076	4739
FBGN0266207	823
FBGN0042701	620
FBGN0031327	2903
FBGN0032681	3046
FBGN0051760	4723
FBGN0003941	659
FBTI0060937	111
FBTI0064144	133
FBGN0032839	837
FBGN0053864	1023
FBGN0031945	1643
FBTI0019880	4302
FBGN0016075	6503
FBGN0051821	1423
FBGN0264343	854
FBGN0266206	1226
FBGN0028539	5211
FBGN0031435	1493
FBGN0051845	868
FBGN0040992	2425
FBTI0019149	2366
FBTI0064048	365
FBTI0063462	121
FBTI0019773	7417
FBGN0267989	1139
FBGN0051898	1172
FBGN0011861	71
FBTI0019143	7062
FBTI0060335	627
FBGN0031997	1636
FBGN0031766	906
FBTI0060415	1492
FBGN0031248	898
FBGN0265674	570
FBGN0031471	1217
FBTI0063535	432
FBGN0031254	665
FBGN0032987	704
FBTI0062178	337
FBGN0031580	566
FBGN0032609	1745
FBGN0031831	647
FBGN0051778	1137
FBGN0032131	2077
FBTI0063921	55
FBGN0040715	691
FBGN0250826	497
FBGN0032242	2404
FBGN0286875	548
FBGN0032388	3210
FBGN0032595	529
FBGN0015797	1896
FBGN0032521	3041
FBGN0031692	1250
FBGN0264922	743
FBGN0051957	885
FBGN0267441	697
FBGN0031270	1551
FBGN0051907	1574
FBTI0059812	227
FBGN0031240	2417
RR44129_TRANSPOSABLE_ELEMENT	4697
FBGN0266033	424
FBGN0011648	3412
FBGN0032229	1175
FBGN0267261	665
FBGN0031470	1073
FBGN0031970	2720
FBTI0019110	5147
FBGN0011230	16216
FBGN0051774	7521
FBGN0031717	2281
FBTI0062986	451
FBGN0031476	998
FBGN0051719	3207
FBGN0001995	1012
FBTI0062797	94
FBGN0265908	395
FBGN0031985	5806
FBGN0031603	634
FBTI0063077	52
FBGN0032860	624
FBGN0028703	4553
FBGN0031412	721
FBGN0032364	2227
FBGN0032250	1198
FBTI0062992	282
FBTI0062117	465
FBGN0262106	2104
FBGN0005771	2859
FBTI0063487	354
FBTI0063393	35
FBGN0052832	772
FBGN0031918	1163
FBGN0053837	1023
FBGN0032625	900
FBTI0062848	50
FBGN0053873	528
FBGN0027597	1436
FBGN0005779	1327
FBGN0031332	1085
FBGN0019809	2328
FBTI0063349	1615
FBGN0259818	5305
FBGN0266491	1027
FBGN0032398	1882
FBGN0032424	1413
FBTI0061173	108
FBTI0062752	96
FBGN0032749	3466
FBGN0011984	82
FBGN0031276	471
FBGN0263082	360
FBTI0019112	2122
FBTI0060598	99
FBGN0267991	1815
FBGN0032008	825
FBGN0032021	1981
FBGN0028554	1787
FBGN0266211	1668
FBGN0267256	405
FBTI0061179	165
FBGN0051730	680
FBGN0264855	4872
FBGN0051788	425
FBGN0031732	2178
FBGN0262332	92
FBGN0043002	592
FBGN0051897	3369
FBGN0016919	2794
FBGN0031288	1183
FBGN0266030	432
FBGN0266329	532
FBTI0060684	280
FBTR0472737_DF_NRG	22
FBGN0286916	323
FBGN0032647	3513
FBTI0063644	38
FBGN0032243	3850
FBGN0051913	863
FBGN0001202	2317
FBGN0266830	353
FBGN0064115	1570
FBGN0021800	4890
FBGN0032669	909
FBTI0019828	463
FBTI0061430	148
FBGN0287218	446
FBGN0026787	2551
FBGN0053884	595
FBGN0031776	595
FBGN0265797	329
FBTI0063012	27
FBGN0013531	1037
FBGN0032014	1156
FBGN0264947	2541
FBGN0263332	712
FBTI0061433	61
FBGN0040010	6173
FBGN0040719	560
FBGN0265349	244
FBTI0019182	1406
FBGN0263322	596
FBGN0264891	404
FBGN0265689	606
FBGN0013301	679
FBTI0060918	74
FBTI0019219	4727
FBGN0264989	434
FBTI0061981	270
FBGN0040985	743
FBGN0266158	907
FBGN0266363	412
FBTI0063623	435
FBGN0031882	2055
FBGN0015621	1246
FBGN0263985	322
FBGN0028570	510
FBGN0011862	71
FBGN0032754	1753
FBGN0286723	2206
FBGN0015834	1177
FBGN0011259	10190
FBTI0063483	143
FBGN0053319	593
FBGN0267290	601
FBGN0010407	2271
FBGN0266214	1405
FBGN0032123	5581
FBGN0266796	597
FBGN0031713	1604
FBGN0005278	3559
FBGN0031730	2495
FBGN0032222	1473
FBGN0002989	2878
FBGN0266034	407
FBGN0001978	4145
FBGN0265824	293
FBTI0062203	45
FBGN0266312	1351
FBGN0003934	131
FBTI0060358	8633
FBGN0031952	5381
FBTI0019186	4723
FBTI0062204	36
FBGN0031417	1229
FBTI0060414	1756
FBGN0020622	4938
FBGN0032464	2445
FBTI0061399	99
FBGN0010197	3845
FBGN0267004	543
FBTI0059652	2032
FBGN0266835	235
FBGN0002031	2119
FBGN0032415	944
FBGN0263560	132
FBGN0031746	561
FBTI0060845	181
FBGN0040509	3557
FBTR0304202_DF_NRG	23
FBGN0032796	5302
FBGN0028887	5860
FBGN0010422	1773
FBGN0053866	529
FBGN0085190	577
FBGN0261628	983
FBTI0060688	280
FBTI0062871	34
FBGN0053818	529
FBGN0032393	1533
FBTI0064165	89
FBGN0026718	2151
FBGN0265578	1933
FBGN0032467	4759
FBGN0263441	2447
FBTI0060413	2073
FBGN0040973	407
FBGN0051702	1710
FBGN0028482	2730
FBGN0032596	815
FBGN0032727	1725
FBGN0265076	911
FBGN0028901	6001
FBTI0063763	93
FBTI0062989	62
FBGN0266216	1320
FBGN0051631	73
FBGN0028948	942
FBTI0062968	433
FBGN0264951	282
FBGN0028863	9362
FBGN0261707	2399
FBGN0031261	1532
FBTI0019174	362
FBGN0266895	267
FBGN0266873	1413
FBGN0261571	5002
FBTI0062153	79
FBGN0011274	5695
FBTI0062910	328
FBGN0266320	267
FBGN0267014	274
FBGN0267740	773
FBGN0053679	755
FBGN0029161	2191
FBGN0032921	1335
FBGN0031465	1961
FBGN0032664	1553
FBTI0019155	186
FBGN0032582	811
FBTI0060097	264
FBGN0267573	2441
FBGN0051862	630
FBGN0086711	3012
FBTR0309747_DF_NRG	21
FBGN0028892	1996
FBGN0266035	374
FBGN0067622	1578
FBTI0019140	7452
FBGN0051680	527
FBGN0051624	1150
FBGN0263583	805
FBGN0267976	893
FBGN0051615	315
FBGN0250786	6565
FBGN0053737	36
FBTI0060121	172
FBGN0031973	1792
FBTI0019093	621
FBGN0028406	2146
FBGN0053882	595
FBGN0031756	2313
FBGN0015553	2390
FBTI0061176	148
FBTI0061153	220
FBGN0051805	2071
FBGN0267828	3401
FBGN0031535	1072
FBGN0032632	1128
FBGN0266165	840
FBTI0062933	162
FBGN0264887	566
FBGN0266039	382
FBGN0053003	2033
FBGN0031601	606
FBGN0264875	996
FBTI0064187	2370
FBGN0032509	837
FBGN0032698	1379
FBGN0040297	9080
FBGN0032187	6512
FBGN0267689	2855
FBGN0284247	12427
FBGN0051679	1114
FBGN0265945	2211
FBGN0267925	1049
FBTI0060620	576
FBGN0051874	1623
FBGN0051950	658
FBGN0031467	1066
FBGN0265270	874
FBGN0263577	66
FBGN0032646	1526
FBGN0264361	545
FBGN0053995	2691
FBTI0060271	196
FBGN0032684	1987
FBGN0031608	1948
FBGN0265370	334
FBGN0032577	611
FBGN0015391	4521
FBGN0265298	1987
RR48370_TRANSPOSABLE_ELEMENT	9113
FBGN0267291	305
FBTI0060332	88
FBGN0086909	2094
FBGN0025724	3066
FBGN0264883	684
FBGN0263458	147
FBGN0265800	238
FBGN0010607	1285
FBGN0032421	1033
FBGN0003313	1697
FBGN0031513	2192
FBGN0085193	1771
FBGN0265793	671
FBGN0032922	1065
RR48378_TRANSPOSABLE_ELEMENT	6453
FBGN0025697	5563
FBGN0031801	1514
FBGN0053856	493
FBGN0031602	6408
RR48497_TRANSPOSABLE_ELEMENT	1734
FBTI0060600	50
FBTI0019191	4708
FBGN0001089	2345
FBGN0032446	881
FBTI0019829	832
FBGN0031929	1423
FBGN0264494	3552
FBTI0062948	91
FBGN0032072	920
FBTI0061158	67
FBGN0032223	3647
FBGN0264367	719
FBGN0051617	1023
FBGN0262425	97
FBGN0032442	2467
FBTI0019106	7408
FBGN0032010	6129
FBGN0262857	422
FBGN0032499	2520
FBGN0262018	7989
FBGN0031808	2154
FBTI0059795	39
FBTI0062969	179
FBGN0001981	2273
FBGN0259952	456
FBTR0304505_DF_NRG	23
FBTI0062846	315
FBTI0019855	634
FBGN0051963	72
FBGN0085207	940
FBTI0062753	96
FBGN0053805	440
FBGN0053892	595
FBTI0064096	119
FBGN0053813	1023
FBGN0264979	2182
FBTR0309719_DF_NRG	21
FBGN0032204	1746
FBTI0060330	1234
FBGN0032788	1544
FBGN0262688	493
FBGN0051989	4049
FBGN0051661	1341
FBGN0032147	2097
FBTR0304513_DF_NRG	24
FBGN0031224	905
FBGN0051909	628
FBGN0266914	413
FBGN0032435	2743
FBTI0060624	659
FBTI0019102	7409
FBGN0013300	683
FBTI0062123	55
FBGN0263773	2297
FBTI0063479	51
FBGN0265826	469
FBGN0032949	1583
FBGN0263107	94
FBGN0031759	7158
FBGN0031651	875
FBGN0031897	5455
FBTR0472716_DF_NRG	22
FBGN0032923	1980
FBGN0032945	3624
FBGN0261058	1234
FBGN0032228	1405
FBGN0032966	747
FBGN0000370	3423
FBGN0019932	1224
FBGN0000422	2797
FBGN0267439	568
FBGN0260428	995
FBGN0031908	1123
FBGN0259956	363
FBGN0051865	1093
FBGN0032637	1314
FBGN0086442	4362
FBGN0041713	1600
FBGN0031473	2799
FBTI0062510	45
FBGN0032851	765
FBGN0266459	4311
FBGN0032235	1649
FBGN0266839	416
FBGN0031800	1774
FBGN0265000	422
FBGN0032436	1196
FBGN0032016	1407
FBGN0264085	1130
FBGN0031631	2387
FBGN0085369	2989
FBTI0060052	124
FBGN0260758	1332
FBGN0262546	638
FBGN0031378	813
FBTI0019133	126
FBGN0032286	3044
FBGN0040102	1162
FBGN0265678	770
FBGN0028375	3130
FBTI0019249	492
FBGN0263838	712
FBGN0014396	6181
FBTI0019159	7387
FBGN0054010	876
FBTI0019215	819
FBGN0261509	7054
FBGN0032033	922
FBGN0026396	1209
FBGN0002563	2749
FBGN0083972	706
FBGN0031365	534
FBTI0063798	88
FBGN0054049	967
FBGN0051777	383
FBGN0263278	1918
FBGN0264348	524
FBTI0060030	50
FBTI0060288	87
FBGN0083970	485
FBGN0266915	385
FBGN0031659	1986
FBGN0031673	2019
FBGN0051822	646
FBGN0054043	1227
FBGN0032755	803
FBTI0062649	562
FBGN0032703	843
FBTI0060614	492
FBGN0032713	2275
FBGN0031715	836
FBGN0266800	924
FBGN0053894	595
FBTI0062987	127
FBGN0028398	664
FBGN0032042	3041
FBGN0053840	1023
FBGN0262599	2417
FBGN0015035	1805
FBGN0032511	871
FBGN0004374	3592
FBGN0053302	1229
FBGN0051673	1224
FBGN0052971	912
FBGN0265802	965
FBGN0053868	595
FBGN0031361	1198
FBTI0063587	146
FBGN0028896	665
FBTI0019846	1058
FBGN0003187	3792
FBTI0062814	64
FBGN0027560	2920
FBGN0266038	649
FBGN0264999	1318
FBGN0264953	10908
FBGN0045495	4264
FBGN0051632	3744
FBGN0003278	3564
FBGN0032624	1692
FBGN0020304	4423
FBGN0264889	1094
FBGN0053824	529
